t	heroX	heroY	hp	enemies	gems	nearest	level
14253	530.1	308.5	7	19	9	110.7	2
14260	529.5	306.3	7	19	9	111.8	2
14267	528.9	304.3	7	19	9	112.9	2
14274	529.2	304.6	7	19	9	111.5	2
14280	528.7	302.9	7	19	9	112.4	2
14287	529.1	303.3	7	19	9	110.9	2
14293	528.5	301.6	7	19	9	111.8	2
14299	528.0	299.9	7	19	9	112.8	2
14306	528.4	300.4	7	19	9	111.5	2
14311	527.9	298.9	7	19	9	112.4	2
14319	528.3	299.5	7	19	9	110.9	2
14325	527.8	297.9	7	19	9	111.8	2
14331	527.4	296.5	7	19	9	112.7	2
14337	527.7	297.1	7	19	9	111.4	2
14343	527.3	295.8	7	19	9	112.3	2
14350	527.7	296.4	7	19	9	110.9	2
14357	527.2	294.8	7	19	9	112.0	2
14363	527.5	295.4	7	19	9	110.8	2
14370	527.0	293.9	7	19	9	111.9	2
14376	527.4	294.5	7	19	9	110.7	2
14383	527.8	295.2	7	19	9	109.3	2
14390	527.2	293.7	7	19	9	110.4	2
14396	527.6	294.4	7	19	9	109.1	2
14403	527.1	292.8	7	19	9	110.3	2
14410	527.4	293.5	7	19	9	109.1	2
14417	526.9	292.0	7	19	9	110.2	2
14423	527.3	292.8	7	19	9	108.9	2
14429	527.7	293.5	7	19	9	107.7	2
14437	527.1	291.9	7	19	9	108.9	2
14444	527.5	292.7	7	19	9	107.6	2
14450	527.0	291.2	7	19	9	108.7	2
14457	527.3	292.0	7	19	9	107.5	2
14463	527.7	292.7	7	19	9	106.3	2
14470	527.2	291.3	7	19	9	107.5	2
14476	527.5	292.0	7	19	9	106.3	2
14482	527.0	290.7	7	19	9	107.3	2
14492	527.6	291.9	7	19	9	105.5	2
14498	527.1	290.6	7	19	9	106.5	2
14505	527.5	291.4	7	19	9	105.3	2
14511	527.9	292.2	7	19	10	104.2	2
14518	527.3	290.8	7	18	10	105.3	2
14524	526.9	289.6	7	18	10	106.2	2
14530	526.5	288.5	7	18	10	107.1	2
14536	526.0	287.3	7	18	10	108.2	2
14542	525.6	286.3	7	18	10	109.1	2
14549	525.2	285.3	7	18	10	110.1	2
14555	524.8	284.3	7	18	10	111.1	2
14561	524.5	283.4	7	18	10	112.0	2
14568	525.1	282.7	7	18	10	112.6	2
14574	525.5	282.2	7	18	10	113.2	2
14581	526.0	281.6	7	18	10	113.8	2
14588	526.5	281.1	7	18	10	114.4	2
14594	526.8	280.6	7	18	10	114.9	2
14601	527.3	280.1	7	18	10	115.6	2
14607	527.6	279.6	7	18	10	116.2	2
14613	528.0	279.2	7	18	10	116.8	2
14619	528.3	278.8	7	18	10	117.4	2
14625	528.7	278.4	7	18	10	118.0	2
14632	529.0	278.0	7	18	10	118.6	2
14638	529.3	277.6	7	18	10	119.3	2
14644	529.6	277.3	7	18	10	119.8	2
14651	529.9	276.9	7	18	10	120.5	2
14658	530.2	276.6	7	18	10	121.2	2
14665	529.6	275.9	7	18	10	122.3	2
14672	529.9	275.6	7	19	10	123.0	2
14678	529.4	275.0	7	19	10	124.0	2
14684	528.8	274.4	7	19	10	125.0	2
14690	529.1	274.2	7	19	10	125.6	2
14696	528.6	273.6	7	19	10	126.6	2
14703	528.1	273.0	7	19	10	127.7	2
14709	528.4	272.9	7	19	10	128.3	2
14715	528.7	272.7	7	19	10	128.9	2
14722	529.1	272.5	7	19	10	129.7	2
14728	529.4	272.4	7	19	10	130.3	2
14739	529.8	272.2	7	19	10	131.4	2
14750	530.3	271.9	7	19	10	132.6	2
14757	530.6	271.8	7	19	10	133.5	2
14763	530.8	271.7	7	19	10	134.2	2
14770	531.1	271.5	7	19	10	133.9	2
14776	531.3	271.4	7	19	10	133.4	2
14786	531.6	271.3	7	19	10	132.8	2
14792	531.0	270.8	7	19	10	131.6	2
14799	531.3	270.7	7	19	10	131.2	2
14805	531.5	270.6	7	19	10	130.8	2
14811	531.7	270.6	7	19	10	130.4	2
14818	531.0	270.1	7	19	10	129.2	2
14824	531.3	270.1	7	19	10	128.8	2
14830	531.5	270.0	7	19	10	128.5	2
14837	531.7	269.9	7	19	10	128.1	2
14843	531.9	269.9	7	19	10	127.8	2
14851	532.1	269.8	7	19	10	127.4	2
14857	532.3	269.8	7	19	10	127.1	2
14863	531.7	269.4	7	19	10	126.1	2
14870	532.0	269.4	7	19	10	125.7	2
14876	532.2	269.4	7	19	10	125.5	2
14883	532.4	269.3	7	19	10	125.2	2
14890	531.7	268.9	7	19	10	124.1	2
14895	531.9	268.9	7	19	10	123.9	2
14904	532.1	268.9	7	19	10	123.6	2
14910	531.5	268.5	7	19	10	122.5	2
14916	531.7	270.3	7	19	9	123.5	2
14923	532.3	271.1	7	19	9	124.2	2
14932	531.3	272.2	7	19	9	123.9	2
14939	531.9	272.9	7	19	9	124.6	2
14945	531.4	273.5	7	19	9	124.4	2
14951	530.7	274.2	7	19	9	124.1	2
14957	531.3	274.8	7	19	9	124.8	2
14963	530.7	275.3	7	19	9	124.5	2
14969	530.1	275.9	7	19	9	124.3	2
14975	529.6	276.4	7	19	9	124.1	2
14981	530.2	276.9	7	19	9	124.7	2
14988	529.6	277.4	7	19	9	124.5	2
14994	529.0	277.9	7	19	9	124.2	2
15000	529.7	278.4	7	19	9	125.0	2
15006	529.2	278.9	7	19	9	124.7	2
15012	528.7	279.2	7	19	9	124.5	2
15022	527.9	279.9	7	19	9	124.1	2
15028	528.5	280.3	7	19	9	124.8	2
15036	528.0	280.7	7	19	9	124.5	2
15042	528.6	281.1	7	19	9	125.2	2
15048	528.1	281.4	7	19	9	124.9	2
15055	527.6	281.8	7	19	9	124.7	2
15060	527.2	282.1	7	19	9	124.5	2
15067	528.0	282.4	7	19	9	125.2	2
15074	527.5	282.7	7	19	9	125.0	2
15080	527.0	283.0	7	19	9	124.8	2
15087	526.5	283.3	7	19	9	124.5	2
15093	527.3	283.6	7	19	9	125.2	2
15101	526.7	283.8	7	19	9	124.9	2
15107	526.2	284.1	7	19	9	124.6	2
15114	527.0	284.3	7	19	9	125.4	2
15120	526.5	284.6	7	19	9	125.1	2
15127	526.1	284.8	7	19	9	124.9	2
15134	525.6	285.0	7	20	9	124.6	2
15141	526.5	285.2	7	20	9	125.4	2
15149	526.0	285.5	7	20	9	125.1	2
15157	525.5	285.7	7	20	9	124.8	2
15163	526.3	285.9	7	20	9	125.5	2
15170	525.8	286.0	7	20	9	125.2	2
15177	525.4	286.2	7	20	9	125.0	2
15183	526.2	286.4	7	20	9	125.8	2
15189	525.8	286.5	7	20	9	125.5	2
15196	525.4	286.6	7	20	9	125.3	2
15203	525.0	286.8	7	20	9	125.0	2
15209	525.8	286.9	7	20	9	125.7	2
15216	525.3	287.0	7	20	9	125.5	2
15223	524.9	287.2	7	20	9	125.2	2
15229	524.5	287.3	7	20	9	125.0	2
15236	525.4	287.4	7	20	9	125.8	2
15242	525.1	287.5	7	20	9	125.5	2
15248	524.7	287.6	7	20	10	125.3	2
15255	524.3	289.0	7	19	10	125.9	2
15261	524.0	290.1	7	19	10	126.4	2
15268	523.6	291.4	7	19	10	126.9	2
15274	523.3	292.5	7	19	10	127.5	2
15280	523.0	293.6	7	19	10	128.0	2
15287	522.7	294.7	7	19	10	128.6	2
15293	522.4	295.6	7	19	10	129.1	2
15300	521.2	296.3	7	19	10	128.8	2
15307	521.0	297.3	7	19	10	129.4	2
15313	519.9	297.9	7	19	10	129.1	2
15322	518.5	298.6	7	19	10	128.7	2
15328	518.4	299.4	7	19	10	129.3	2
15335	517.4	299.9	7	19	10	129.0	2
15341	517.3	300.7	7	19	10	129.6	2
15347	516.5	301.1	7	19	10	129.4	2
15353	515.6	301.5	7	19	10	129.1	2
15359	515.6	302.2	7	19	10	129.7	2
15365	514.8	302.5	7	19	10	129.5	2
15371	513.9	302.9	7	19	10	129.3	2
15377	514.0	303.5	7	19	10	130.0	2
15384	513.2	303.9	7	19	10	129.8	2
15390	512.4	304.2	7	19	10	129.6	2
15396	511.8	304.4	7	19	10	129.4	2
15404	511.9	305.2	7	19	10	130.3	2
15410	511.3	305.4	7	19	10	130.2	2
15417	510.6	305.7	7	19	10	130.1	2
15423	509.9	305.9	7	19	10	130.0	2
15429	509.4	306.1	7	19	10	129.9	2
15436	509.7	306.8	7	19	10	130.7	2
15443	509.0	306.9	7	19	10	130.6	2
15450	508.4	307.1	7	19	10	130.6	2
15456	507.8	307.3	7	19	10	130.5	2
15462	508.1	307.8	7	19	10	131.2	2
15468	507.5	307.9	7	19	10	131.2	2
15474	507.1	308.1	7	19	10	131.1	2
15481	507.4	308.6	7	19	10	131.9	2
15491	506.6	308.7	7	19	10	131.9	2
15498	506.1	308.8	7	19	10	131.9	2
15505	506.6	309.4	7	19	10	133.0	2
15511	506.1	309.5	7	19	10	133.0	2
15518	505.7	309.6	7	19	10	133.0	2
15524	506.0	310.0	7	19	10	133.8	2
15530	505.5	310.0	7	19	10	133.8	2
15538	505.0	310.1	7	19	10	133.9	2
15544	505.4	310.5	7	19	10	134.7	2
15550	505.0	310.5	7	19	10	134.8	2
15556	505.4	310.9	7	19	10	134.9	2
15562	505.0	310.9	7	19	10	135.4	2
15569	504.5	310.9	7	19	10	135.9	2
15575	504.1	310.9	7	19	10	136.4	2
15581	504.6	311.3	7	19	10	136.0	2
15588	504.1	311.3	7	19	10	136.6	2
15594	503.8	311.3	7	19	10	137.1	2
15602	504.4	311.8	7	20	10	136.6	2
15608	504.8	312.1	7	20	10	136.2	2
15614	504.4	312.1	7	20	10	136.7	2
15620	504.8	312.4	7	20	10	136.4	2
15626	504.4	312.4	7	20	10	136.9	2
15633	504.9	312.7	7	20	10	136.6	2
15640	505.3	313.0	7	20	10	136.3	2
15646	504.9	312.9	7	20	10	136.8	2
15654	505.4	311.8	7	20	9	136.5	2
15663	506.0	312.3	7	20	9	136.1	2
15670	506.4	312.6	7	20	9	135.8	2
15676	506.7	312.9	7	20	9	135.6	2
15682	507.1	313.2	7	20	9	135.3	2
15689	507.4	313.5	7	20	9	135.1	2
15695	507.7	313.8	7	20	9	134.8	2
15701	508.0	314.0	7	20	9	134.6	2
15708	508.3	314.3	7	20	9	134.4	2
15714	508.6	314.5	7	20	9	134.2	2
15721	508.9	314.7	7	20	9	134.0	2
15727	509.2	315.0	7	20	9	133.9	2
15734	509.4	315.2	7	20	9	133.7	2
15740	509.7	315.4	7	20	9	133.5	2
15747	509.9	315.6	7	20	9	133.4	2
15754	510.1	315.8	7	20	9	133.3	2
15763	510.5	316.0	7	20	9	133.1	2
15771	510.7	316.2	7	20	9	133.0	2
15777	510.9	316.4	7	20	9	132.9	2
15784	511.1	316.5	7	20	9	132.8	2
15790	511.2	316.7	7	20	9	132.8	2
15796	511.4	316.8	7	20	9	132.7	2
15803	511.6	317.0	7	20	9	132.7	2
15813	511.8	317.2	7	20	9	132.7	2
15822	512.0	317.3	7	20	9	132.7	2
15828	512.2	317.4	7	20	9	132.7	2
15836	512.3	317.6	7	20	9	132.7	2
15842	512.4	317.7	7	20	9	132.7	2
15848	512.6	317.8	7	20	9	132.8	2
15855	512.7	317.9	7	20	9	132.8	2
15861	512.8	318.0	7	20	9	132.9	2
15867	513.8	317.7	7	20	9	132.0	2
15874	513.9	317.8	7	20	9	132.1	2
15880	513.9	317.9	7	20	9	132.2	2
15886	514.0	318.0	7	20	9	132.3	2
15893	514.9	317.7	7	20	9	131.5	2
15900	514.9	317.8	7	20	9	131.6	2
15906	514.9	317.9	7	20	9	131.7	2
15913	514.9	318.0	7	20	9	131.9	2
15920	515.9	317.8	7	20	9	131.0	2
15926	515.9	317.9	7	20	9	131.2	2
15933	515.9	318.0	7	20	9	131.4	2
15940	516.8	317.7	7	20	9	130.6	2
15949	516.7	317.8	7	20	9	130.9	2
15956	516.6	316.6	7	20	8	130.6	2
15963	516.6	315.5	7	20	8	130.4	2
15970	516.5	314.3	7	20	8	130.1	2
15977	516.5	313.4	7	20	9	129.9	2
15984	515.5	311.4	7	19	9	130.2	2
15991	514.6	309.5	7	19	9	130.5	2
15997	513.8	308.0	7	19	9	130.8	2
16004	513.0	306.3	7	19	9	131.1	2
16010	512.3	304.9	7	19	9	131.4	2
16017	511.5	303.3	7	19	9	131.8	2
16024	510.8	301.9	7	19	9	132.1	2
16030	510.1	300.6	7	19	9	132.4	2
16037	509.4	299.1	7	19	9	132.8	2
16044	508.7	297.8	7	19	9	133.2	2
16052	508.1	296.5	7	19	9	133.7	2
16058	507.5	295.4	7	19	9	134.0	2
16064	507.0	294.4	7	19	9	134.4	2
16070	506.5	293.3	7	19	9	134.8	2
16076	506.0	292.4	7	19	9	135.2	2
16083	505.6	291.5	7	19	9	135.6	2
16089	505.1	290.6	7	20	9	136.0	2
16095	504.7	289.8	7	20	9	136.4	2
16102	504.3	288.9	7	20	9	136.9	2
16108	503.9	288.1	7	20	9	137.3	2
16114	503.5	287.4	7	20	9	137.8	2
16121	503.1	286.5	7	20	9	138.3	2
16128	502.7	285.9	7	20	9	138.7	2
16136	502.3	285.0	7	20	9	139.3	2
16142	502.0	284.3	7	20	9	139.9	2
16149	501.7	283.7	7	20	9	140.3	2
16156	501.3	283.0	7	20	9	140.9	2
16162	501.0	282.5	7	20	9	141.4	2
16169	500.7	281.8	7	20	9	142.0	2
16176	500.5	281.3	7	20	9	142.5	2
16182	500.2	280.8	7	20	9	143.1	2
16189	500.8	279.9	7	20	9	142.7	2
16196	501.4	279.1	7	20	9	142.3	2
16203	501.1	278.6	7	20	9	142.9	2
16210	501.7	277.8	7	20	9	142.6	2
16217	502.3	277.0	7	20	9	142.2	2
16223	502.0	276.7	7	20	9	142.8	2
16230	502.5	276.0	7	20	9	142.5	2
16237	503.1	275.3	7	20	9	142.2	2
16243	502.7	275.1	7	20	9	142.8	2
16250	503.3	274.4	7	20	9	142.5	2
16257	503.8	273.8	7	20	9	142.2	2
16263	503.4	273.6	7	20	9	142.8	2
16270	503.9	273.0	7	20	9	142.5	2
16276	504.4	272.5	7	20	9	142.3	2
16284	503.9	272.3	7	20	9	143.0	2
16290	504.4	271.8	7	20	9	143.6	2
16296	504.9	271.3	7	20	9	144.1	2
16307	504.2	271.1	7	20	9	146.4	2
16314	504.7	270.7	7	20	9	147.0	2
16321	505.1	270.2	7	20	9	147.5	2
16327	505.6	269.7	7	20	9	148.0	2
16335	505.0	269.7	7	20	9	149.6	2
16341	505.5	269.3	7	20	9	150.0	2
16348	505.9	268.9	7	20	9	150.0	2
16355	506.3	268.5	7	20	9	149.2	2
16361	505.8	268.5	7	20	9	147.8	2
16368	506.2	268.1	7	20	9	146.9	2
16375	506.6	267.8	7	20	9	146.2	2
16381	506.1	267.8	7	20	9	144.8	2
16388	506.5	267.5	7	20	9	144.0	2
16394	506.8	267.2	7	20	9	143.3	2
16401	506.3	267.3	7	20	9	141.8	2
16407	506.6	267.0	7	20	9	141.2	2
16412	507.0	266.7	7	20	9	140.5	2
16419	506.5	266.8	7	20	9	139.1	2
16425	506.8	266.5	7	20	9	138.5	2
16431	507.1	266.3	7	20	9	137.9	2
16437	507.4	266.0	7	20	9	137.2	2
16443	507.7	265.8	7	20	9	136.2	2
16450	508.0	265.5	7	20	9	134.7	2
16456	508.3	265.3	7	20	9	133.2	2
16463	508.6	265.1	7	20	9	131.6	2
16469	508.9	264.8	7	20	9	130.1	2
16478	509.3	264.6	7	20	9	128.0	2
16485	509.6	264.4	7	20	9	126.4	2
16492	509.8	264.2	7	20	8	124.9	2
16499	510.0	266.5	7	20	8	126.0	2
16506	510.3	268.9	7	20	8	127.1	2
16512	510.5	270.9	7	20	8	128.0	2
16520	510.7	273.3	7	20	8	129.3	2
16527	510.9	275.4	7	20	8	130.4	2
16536	511.2	277.7	7	20	8	131.7	2
16543	511.4	278.2	7	20	8	131.4	2
16550	511.5	278.7	7	21	8	131.2	2
16556	511.7	279.2	7	21	8	130.9	2
16563	511.9	279.6	7	21	8	130.7	2
16573	512.1	282.1	7	21	8	132.0	2
16581	512.2	282.5	7	21	8	131.7	2
16590	512.4	282.9	7	21	8	131.4	2
16596	512.6	283.2	7	21	8	131.1	2
16604	512.7	283.5	7	21	8	130.8	2
16610	512.8	285.0	7	21	8	131.0	2
16617	512.9	285.2	7	21	8	130.7	2
16624	513.0	285.4	7	21	8	130.5	2
16631	513.1	286.9	7	21	8	130.7	2
16639	513.2	287.0	7	21	8	130.3	2
16646	513.3	287.2	7	21	8	130.1	2
16654	513.4	287.3	7	21	8	129.8	2
16660	513.5	288.6	7	21	8	130.0	2
16667	513.6	288.7	7	21	8	129.7	2
16674	513.7	288.7	7	21	8	129.5	2
16679	513.8	288.8	7	21	8	129.2	2
16686	513.8	290.0	7	21	8	129.5	2
16692	513.9	290.0	7	21	8	129.2	2
16697	513.9	290.0	7	21	8	129.0	2
16704	514.0	290.0	7	21	8	128.8	2
16710	514.1	291.1	7	21	8	129.0	2
16718	514.1	291.1	7	21	8	128.7	2
16724	514.2	291.0	7	21	8	128.4	2
16731	514.2	291.0	7	21	8	128.2	2
16740	514.3	292.6	7	21	8	128.5	2
16747	514.4	292.5	7	21	8	128.2	2
16755	514.4	292.4	7	21	8	127.9	2
16762	514.5	292.3	7	21	8	127.6	2
16769	514.5	293.4	7	21	8	127.9	2
16775	514.5	293.3	7	21	8	127.7	2
16781	514.6	293.2	7	21	8	127.4	2
16788	514.6	293.0	7	21	8	127.2	2
16794	514.7	294.1	7	21	8	127.4	2
16801	514.7	293.9	7	21	8	127.1	2
16808	514.7	293.8	7	21	8	126.9	2
16814	514.8	293.6	7	21	8	126.6	2
16821	514.8	294.8	7	21	8	126.9	2
16827	514.8	294.6	7	21	8	126.7	2
16834	514.8	294.4	7	21	8	126.4	2
16841	516.1	294.2	7	21	8	127.3	2
16847	516.0	294.0	7	21	8	127.1	2
16854	516.0	295.3	7	21	8	127.4	2
16861	516.0	295.0	7	21	8	127.2	2
16868	516.0	294.8	7	21	8	126.9	2
16875	516.0	294.6	7	21	8	126.6	2
16881	515.9	295.7	7	21	8	126.9	2
16889	515.9	295.4	7	21	8	126.7	2
16895	515.9	295.2	7	21	8	126.4	2
16905	517.7	294.9	7	21	8	127.8	2
16911	517.6	294.7	7	21	8	127.5	2
16919	517.5	294.5	7	21	8	127.2	2
16925	517.4	295.5	7	21	8	127.5	2
16932	517.3	295.3	7	21	8	127.3	2
16939	517.2	295.1	7	21	8	127.0	2
16946	517.2	296.1	7	21	8	127.3	2
16957	517.1	295.8	7	21	8	126.9	2
16965	517.0	295.5	7	21	8	126.6	2
16973	516.9	295.2	7	21	8	126.3	2
16981	517.8	295.9	7	21	8	127.4	2
16991	517.7	295.6	7	21	8	127.0	2
16997	517.6	295.3	7	21	8	126.7	2
17005	517.5	296.6	7	21	8	127.1	2
17013	517.4	296.3	7	21	8	126.9	2
17021	517.3	296.0	7	22	9	126.5	2
17027	518.4	295.7	7	21	9	127.4	2
17034	519.6	295.5	7	21	9	128.4	2
17041	520.7	295.3	7	21	9	129.3	2
17047	521.6	295.1	7	21	9	130.1	2
17054	522.7	294.8	7	21	9	131.1	2
17059	523.5	294.7	7	21	9	131.9	2
17066	524.5	294.5	7	21	9	131.9	2
17073	525.4	294.3	7	21	9	130.2	2
17080	526.2	294.1	7	21	9	128.8	2
17087	527.1	293.9	7	21	9	127.1	2
17094	527.8	293.8	7	21	9	125.6	2
17101	528.6	293.6	7	21	9	124.0	2
17107	529.3	293.4	7	21	9	122.5	2
17114	530.0	293.3	7	21	9	120.9	2
17121	530.7	293.2	7	21	9	119.3	2
17127	531.2	293.0	7	21	9	118.0	2
17134	531.9	292.9	7	21	9	116.3	2
17140	532.4	292.8	7	21	9	114.8	2
17147	533.0	292.7	7	21	9	113.3	2
17154	533.5	292.6	7	21	9	111.7	2
17161	531.4	292.5	7	21	9	112.8	2
17168	532.0	292.4	7	21	9	111.2	2
17174	530.2	292.3	7	21	9	112.3	2
17181	530.8	292.2	7	21	9	110.8	2
17187	528.8	292.1	7	21	9	111.9	2
17194	527.0	292.0	7	21	9	113.0	2
17202	527.8	291.9	7	21	9	111.4	2
17208	525.9	291.8	7	21	9	112.5	2
17219	523.4	291.7	7	21	9	114.2	2
17225	524.3	291.6	7	21	9	112.7	2
17233	525.3	291.6	7	21	9	110.9	2
17240	523.5	291.5	7	21	9	112.0	2
17247	522.3	292.3	7	21	9	112.7	2
17254	523.4	292.2	7	21	9	111.0	2
17261	522.1	293.0	7	21	9	111.6	2
17269	520.8	293.9	7	21	9	112.4	2
17275	521.7	293.8	7	21	9	111.0	2
17283	520.5	294.6	7	21	9	111.7	2
17289	521.5	294.4	7	21	9	110.2	2
17295	520.1	294.2	7	21	9	111.2	2
17303	521.2	294.0	7	21	9	109.5	2
17309	520.1	294.7	7	21	9	110.2	2
17319	518.5	295.8	7	21	10	129.7	2
17327	519.8	295.5	7	20	10	129.6	2
17338	521.4	295.1	7	20	10	129.4	2
17346	522.7	294.9	7	20	10	129.3	2
17355	523.9	294.6	7	20	10	129.2	2
17361	524.8	294.4	7	20	10	129.1	2
17368	525.7	294.2	7	20	10	129.0	2
17374	526.5	294.1	7	20	10	129.0	2
17380	527.2	293.9	7	20	10	129.0	2
17387	528.0	293.8	7	20	10	128.9	2
17393	528.6	293.6	7	20	10	128.9	2
17399	529.3	293.5	7	20	10	128.9	2
17406	529.9	293.3	7	20	10	128.9	2
17411	530.5	293.2	7	20	10	129.0	2
17418	531.2	293.1	7	20	10	129.0	2
17424	530.6	294.1	7	20	9	129.9	2
17431	530.8	294.8	7	20	9	129.4	2
17438	531.5	294.6	7	20	9	127.9	2
17444	532.0	294.5	7	20	9	126.5	2
17450	532.2	295.2	7	20	9	125.8	2
17457	532.7	295.0	7	20	9	124.4	2
17462	533.2	294.8	7	20	9	123.1	2
17469	533.3	295.5	7	20	9	122.3	2
17475	533.8	295.3	7	20	9	121.1	2
17481	534.3	295.1	7	20	9	119.7	2
17488	534.7	294.9	7	20	9	118.3	2
17494	534.8	295.5	7	21	9	117.6	2
17501	535.3	295.3	7	21	9	116.1	2
17507	535.7	295.1	7	21	9	114.7	2
17514	536.1	294.9	7	21	9	113.2	2
17522	536.6	294.6	7	21	9	111.6	2
17527	534.9	295.3	7	21	9	112.5	2
17537	532.5	296.2	7	21	9	113.9	2
17543	533.0	296.0	7	21	9	112.7	2
17551	530.8	295.7	7	21	9	113.7	2
17557	531.4	295.5	7	21	9	112.4	2
17563	529.7	295.3	7	21	9	113.2	2
17570	527.8	295.1	7	21	9	114.1	2
17576	528.4	294.9	7	21	9	112.9	2
17582	526.7	294.7	7	21	9	113.8	2
17589	527.5	294.5	7	21	9	112.3	2
17595	525.9	294.3	7	21	9	113.1	2
17602	524.5	295.1	7	21	9	114.2	2
17608	525.3	294.9	7	21	9	112.9	2
17614	523.8	294.7	7	21	9	113.8	2
17620	522.2	294.5	7	21	9	114.7	2
17626	523.1	294.4	7	21	9	113.4	2
17633	521.5	294.2	7	21	9	114.4	2
17639	520.4	294.9	7	21	9	115.3	2
17645	521.3	294.7	7	21	9	114.1	2
17652	519.7	294.5	7	21	9	115.1	2
17658	520.7	294.3	7	21	9	113.8	2
17663	519.3	294.2	7	21	9	114.7	2
17670	518.0	294.0	7	21	9	115.6	2
17676	519.0	293.8	7	21	9	115.0	2
17683	517.6	293.7	7	21	9	116.8	2
17690	518.7	293.5	7	21	9	116.2	2
17696	519.7	293.4	7	21	9	115.5	2
17703	520.9	293.2	7	21	9	114.8	2
17709	519.5	293.1	7	21	9	116.2	2
17716	520.6	293.0	7	21	9	115.5	2
17723	519.0	292.9	7	21	8	117.2	2
17729	517.7	292.8	7	21	8	118.7	2
17736	516.2	292.6	7	21	8	120.4	2
17743	515.0	292.5	7	21	8	121.8	2
17750	513.7	292.4	7	21	8	123.4	2
17756	512.5	292.3	7	21	8	124.9	2
17762	511.5	292.2	7	21	8	125.4	2
17769	510.7	293.1	7	21	8	125.8	2
17776	509.8	293.0	7	21	8	125.3	2
17783	508.7	292.8	7	21	8	124.8	2
17790	509.0	292.7	7	21	8	124.5	2
17796	509.2	292.6	7	21	8	124.3	2
17802	509.5	292.5	7	21	8	124.0	2
17809	509.7	292.4	7	21	8	123.8	2
17816	510.0	292.3	7	21	8	123.5	2
17823	510.2	292.2	7	21	8	123.2	2
17828	510.4	292.1	7	21	8	123.0	2
17835	510.6	293.3	7	21	8	124.1	2
17841	510.8	293.2	7	21	8	123.8	2
17847	511.0	293.1	7	21	8	123.6	2
17854	511.2	292.9	7	21	8	123.3	2
17860	511.3	292.8	7	21	8	123.1	2
17867	511.5	292.7	7	21	8	122.8	2
17874	511.7	292.6	7	21	8	122.6	2
17880	511.8	292.5	7	21	8	122.4	2
17887	512.0	292.4	7	21	8	122.1	2
17893	512.1	292.3	7	21	8	121.8	2
17900	512.2	292.2	7	21	8	121.6	2
17906	512.4	292.1	7	21	8	121.4	2
17912	512.5	292.0	7	21	8	121.1	2
17919	512.6	292.0	7	21	8	120.9	2
17925	512.7	291.9	7	21	8	120.6	2
17931	512.8	291.8	7	21	8	120.4	2
17938	513.0	291.7	7	21	8	120.1	2
17944	513.0	291.7	7	22	8	119.9	2
17951	513.2	292.9	7	22	8	121.0	2
17958	513.2	292.8	7	22	8	120.7	2
17965	513.3	292.7	7	22	8	120.5	2
17972	513.4	292.6	7	22	8	120.2	2
17978	513.5	292.5	7	22	8	120.0	2
17985	513.6	292.4	7	22	8	119.7	2
17992	513.7	292.3	7	22	8	119.4	2
17999	513.8	292.2	7	22	8	119.2	2
18006	513.8	292.1	7	22	8	118.9	2
18012	513.9	292.0	7	22	8	118.7	2
18020	514.0	291.9	7	22	8	118.4	2
18026	514.0	291.8	7	22	8	118.1	2
18034	514.1	291.7	7	22	8	117.9	2
18040	514.2	292.9	7	22	8	116.9	2
18046	514.2	292.8	7	22	8	116.6	2
18053	514.3	292.7	7	22	9	116.3	2
18060	515.2	291.6	7	21	9	116.2	2
18068	516.3	290.6	7	21	9	116.0	2
18075	517.5	290.5	7	21	9	114.9	2
18084	518.5	289.5	7	21	9	114.8	2
18092	519.5	288.3	7	21	9	113.9	2
18100	520.8	288.4	7	21	9	113.5	2
18107	521.5	287.5	7	21	9	113.0	2
18114	522.1	286.7	7	21	9	112.1	2
18121	522.8	285.9	7	21	9	111.2	2
18127	523.6	286.0	7	21	9	111.3	2
18134	524.2	285.3	7	21	9	110.4	2
18140	524.7	284.7	7	21	9	109.7	2
18147	525.2	284.0	7	21	9	108.9	2
18156	526.4	284.4	7	21	9	109.2	2
18163	526.8	283.8	7	21	9	108.5	2
18170	527.3	283.1	7	21	9	107.6	2
18176	527.6	282.5	7	21	9	106.9	2
18182	528.0	282.0	7	21	9	106.2	2
18188	528.3	281.5	7	21	9	105.5	2
18194	529.0	281.8	7	21	9	105.8	2
18201	529.3	281.3	7	21	9	105.1	2
18207	529.6	280.8	7	21	9	104.4	2
18213	530.2	281.1	7	21	9	104.7	2
18220	530.5	280.6	7	21	9	104.0	2
18227	530.7	280.1	7	21	9	103.4	2
18236	531.6	280.7	7	21	9	103.8	2
18243	531.8	280.1	7	21	9	103.1	2
18251	532.0	279.5	7	21	9	102.4	2
18258	532.3	279.1	7	21	9	101.8	2
18265	532.9	279.5	7	21	9	102.2	2
18272	533.0	279.1	7	21	9	101.6	2
18278	533.2	278.7	7	21	9	101.2	2
18286	533.4	278.2	7	21	9	100.6	2
18292	533.8	278.7	7	21	9	101.0	2
18298	533.9	278.3	7	21	9	100.5	2
18304	534.1	277.9	7	21	9	100.1	2
18310	534.5	278.3	7	21	9	100.5	2
18317	534.6	277.9	7	21	9	100.0	2
18327	534.7	277.4	7	21	9	99.4	2
18335	535.2	278.0	7	21	9	100.1	2
18343	535.3	277.5	7	21	9	99.6	2
18351	535.4	277.1	7	21	9	99.2	2
